#This is a CSV file containing the average TPL, TPU, and Cost values for the QU algorithm with NC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
582,3617.250000,0.000000
584,3691.900000,0.000000
586,3783.550000,0.000000
588,3830.450000,0.000000
590,4014.350000,0.000000
592,4102.800000,0.000000
594,4193.350000,0.000000
596,4335.950000,0.000000
598,4432.050000,0.000000
600,4601.500000,0.000000
602,4707.150000,0.000000
604,4927.500000,0.000000
606,5009.850000,0.000000
608,5177.600000,0.000000
610,5303.800000,0.000000
612,5417.350000,0.000000
614,5542.200000,0.000000
616,5655.500000,0.000000
618,5848.750000,0.000000
620,5960.950000,0.000000
622,6116.700000,0.000000
624,6260.800000,0.000000
626,6377.600000,0.000000
628,6535.250000,0.000000
630,6692.450000,0.000000
632,6937.200000,0.000000
634,7094.900000,0.000000
636,7235.050000,0.000000
638,7339.950000,0.000000
640,7591.200000,0.000000
642,7739.700000,0.000000
644,7958.100000,0.000000
646,8105.150000,0.000000
648,8363.050000,0.000000
650,8590.350000,0.000000
652,8905.950000,0.000000
654,9042.350000,0.000000
656,9335.300000,0.000000
658,9592.950000,0.000000
660,9726.500000,0.000000
662,9904.000000,0.000000
664,10148.800000,0.000000
666,10372.950000,0.000000
668,10668.600000,0.000000
670,11012.750000,0.000000
672,11263.400000,0.000000
674,11494.400000,0.000000
676,11702.750000,0.000000
678,12009.650000,0.000000
680,12203.600000,0.000000
682,12543.250000,0.000000
684,12715.600000,0.000000
686,13010.150000,0.000000
688,13186.100000,0.000000
690,13386.650000,0.000000
692,13603.900000,0.000000
694,13823.800000,0.000000
696,14073.500000,0.000000
698,14199.900000,0.000000
700,14425.000000,0.000000
702,14506.000000,0.000000
704,14908.850000,0.000000
706,15242.150000,0.000000
708,15508.150000,0.000000
710,15875.650000,0.000000
712,16244.350000,0.000000
714,16621.850000,0.000000
716,16945.400000,0.000000
718,17269.450000,0.000000
720,17568.250000,0.000000
722,17843.750000,0.000000
724,18145.550000,0.000000
726,18445.400000,0.000000
728,18725.100000,0.000000
730,19112.800000,0.000000
732,19364.000000,0.000000
734,19703.600000,0.000000
736,19903.750000,0.000000
738,20165.350000,0.000000
740,20365.150000,0.000000
742,20907.350000,0.000000
744,21223.900000,0.000000
746,21373.300000,0.000000
748,21581.500000,0.000000
750,21790.600000,0.000000
752,22144.500000,0.000000
754,22414.150000,0.000000
756,22680.300000,0.000000
758,22865.300000,0.000000
760,23194.100000,0.000000
762,23498.100000,0.000000
764,23798.600000,0.000000
766,24133.850000,0.000000
768,24524.350000,0.000000
770,24801.050000,0.000000
772,25079.300000,0.000000
774,25419.650000,0.000000
776,25758.500000,0.000000
778,26195.300000,0.000000
780,26599.200000,0.000000
782,26884.350000,0.000000
784,27137.950000,0.000000
786,27452.050000,0.000000
788,27735.650000,0.000000
790,27990.100000,0.000000
792,28277.150000,0.000000
794,28692.900000,0.000000
796,29172.550000,0.000000
798,29431.300000,0.000000
800,29724.200000,0.000000
802,30048.250000,0.000000
804,30409.850000,0.000000
806,30605.400000,0.000000
808,30870.500000,0.000000
810,31168.750000,0.000000
812,31563.400000,0.000000
814,32059.750000,0.000000
816,32361.900000,0.000000
818,32732.050000,0.000000
820,33096.700000,0.000000
822,33299.100000,0.000000
824,33468.950000,0.000000
826,33772.350000,0.000000
828,34043.850000,0.000000
830,34384.500000,0.000000
832,34658.450000,0.000000
834,34862.450000,0.000000
836,35239.300000,0.000000
838,35547.500000,0.000000
840,35789.800000,0.000000
842,36033.900000,0.000000
844,36414.600000,0.000000
846,36659.400000,0.000000
848,37010.000000,0.000000
850,37324.200000,0.000000
852,37497.600000,0.000000
854,37638.200000,0.000000
856,37953.700000,0.000000
858,38378.450000,0.000000
860,38697.500000,0.000000
862,39054.000000,0.000000
864,39480.450000,0.000000
866,39944.100000,0.000000
868,40268.650000,0.000000
870,40554.550000,0.000000
872,40772.500000,0.000000
874,41278.350000,0.000000
876,41783.950000,0.000000
878,42255.000000,0.000000
880,42723.100000,0.000000
882,42938.650000,0.000000
884,43192.850000,0.000000
886,43304.900000,0.000000
888,43597.550000,0.000000
890,43815.600000,0.000000
892,44289.050000,0.000000
894,44545.650000,0.000000
896,44952.850000,0.000000
898,45174.300000,0.000000
900,45432.850000,0.000000
902,45726.950000,0.000000
904,46135.950000,0.000000
906,46545.150000,0.000000
908,46655.950000,0.000000
910,47102.900000,0.000000
912,47476.900000,0.000000
914,47735.700000,0.000000
916,48108.950000,0.000000
918,48407.100000,0.000000
920,48705.000000,0.000000
922,48931.000000,0.000000
924,49194.600000,0.000000
926,49382.650000,0.000000
928,49685.750000,0.000000
930,49877.850000,0.000000
932,50218.600000,0.000000
934,50637.700000,0.000000
936,50677.200000,0.000000
938,50981.950000,0.000000
940,51285.100000,0.000000
942,51514.800000,0.000000
944,51784.850000,0.000000
946,52092.950000,0.000000
948,52286.000000,0.000000
950,52519.300000,0.000000
952,52788.750000,0.000000
954,52981.700000,0.000000
956,53174.550000,0.000000
958,53484.250000,0.000000
960,53678.600000,0.000000
962,53834.700000,0.000000
964,54028.200000,0.000000
966,54223.700000,0.000000
968,54691.900000,0.000000
970,55006.000000,0.000000
972,55398.900000,0.000000
974,55516.900000,0.000000
976,55914.900000,0.000000
978,56111.950000,0.000000
980,56586.100000,0.000000
982,56825.050000,0.000000
984,57063.400000,0.000000
986,57261.150000,0.000000
988,57580.500000,0.000000
990,57820.100000,0.000000
992,58218.600000,0.000000
994,58416.550000,0.000000
996,58655.500000,0.000000
998,58855.500000,0.000000
1000,59175.550000,0.000000
1002,59377.650000,0.000000
1004,59697.700000,0.000000
1006,60019.000000,0.000000
1008,60261.350000,0.000000
1010,60583.750000,0.000000
1012,60986.700000,0.000000
1014,61269.900000,0.000000
1016,61513.800000,0.000000
1018,61795.950000,0.000000
1020,62120.350000,0.000000
1022,62485.950000,0.000000
1024,62729.300000,0.000000
1026,62932.900000,0.000000
1028,63217.700000,0.000000
1030,63503.900000,0.000000
1032,63909.900000,0.000000
1034,64115.600000,0.000000
1036,64403.550000,0.000000
1038,64770.800000,0.000000
1040,65099.150000,0.000000
1042,65305.000000,0.000000
1044,65427.600000,0.000000
1046,65799.150000,0.000000
1048,66046.350000,0.000000
1050,66253.100000,0.000000
1052,66501.150000,0.000000
1054,66707.750000,0.000000
1056,66872.650000,0.000000
1058,67121.450000,0.000000
1060,67329.300000,0.000000
1062,67495.700000,0.000000
1064,67744.950000,0.000000
1066,67954.300000,0.000000
1068,68287.850000,0.000000
1070,68414.400000,0.000000
1072,68664.400000,0.000000
1074,68874.150000,0.000000
1076,69000.350000,0.000000
1078,69333.850000,0.000000
1080,69626.650000,0.000000
1082,69794.650000,0.000000
1084,70047.050000,0.000000
1086,70257.450000,0.000000
1088,70425.750000,0.000000
1090,70552.350000,0.000000
1092,70763.050000,0.000000
1094,71184.350000,0.000000
1096,71437.750000,0.000000
1098,71690.850000,0.000000
1100,71987.750000,0.000000
1102,72200.100000,0.000000
1104,72496.500000,0.000000
1106,72667.200000,0.000000
1108,72794.650000,0.000000
1110,73049.600000,0.000000
1112,73178.400000,0.000000
1114,73389.600000,0.000000
1116,73645.150000,0.000000
1118,73815.250000,0.000000
1120,73985.750000,0.000000
1122,74284.300000,0.000000
1124,74540.600000,0.000000
1126,74926.750000,0.000000
1128,75053.950000,0.000000
1130,75311.400000,0.000000
1132,75483.150000,0.000000
1134,75870.800000,0.000000
1136,76043.800000,0.000000
1138,76300.200000,0.000000
1140,76429.650000,0.000000
1142,76559.200000,0.000000
1144,76817.350000,0.000000
1146,77078.050000,0.000000
1148,77379.800000,0.000000
1150,77639.100000,0.000000
1152,77854.400000,0.000000
1154,77941.850000,0.000000
1156,78203.000000,0.000000
1158,78376.900000,0.000000
1160,78593.650000,0.000000
1162,78767.650000,0.000000
1164,79026.000000,0.000000
1166,79286.700000,0.000000
1168,79505.950000,0.000000
1170,79637.800000,0.000000
1172,79942.800000,0.000000
1174,80118.150000,0.000000
1176,80205.900000,0.000000
1178,80380.900000,0.000000
1180,80598.650000,0.000000
1182,80774.750000,0.000000
1184,80949.500000,0.000000
1186,81082.200000,0.000000
1188,81214.000000,0.000000
1190,81434.000000,0.000000
1192,81653.400000,0.000000
1194,81828.150000,0.000000
1196,81916.900000,0.000000
1198,81961.200000,0.000000
1200,82094.150000,0.000000
1202,82270.000000,0.000000
1204,82667.300000,0.000000
1206,82756.200000,0.000000
1208,82888.150000,0.000000
1210,83153.000000,0.000000
1212,83241.850000,0.000000
1214,83330.200000,0.000000
1216,83552.000000,0.000000
1218,83685.150000,0.000000
1220,83906.600000,0.000000
1222,84216.000000,0.000000
1224,84305.000000,0.000000
1226,84438.250000,0.000000
1228,84527.500000,0.000000
1230,84838.150000,0.000000
1232,85015.650000,0.000000
1234,85283.300000,0.000000
1236,85506.700000,0.000000
1238,85729.750000,0.000000
1240,85819.100000,0.000000
1242,85998.150000,0.000000
1244,86042.700000,0.000000
1246,86222.300000,0.000000
1248,86267.950000,0.000000
1250,86357.900000,0.000000
1252,86446.850000,0.000000
1254,86624.600000,0.000000
1256,86670.500000,0.000000
1258,86894.150000,0.000000
1260,87118.600000,0.000000
1262,87342.900000,0.000000
1264,87432.600000,0.000000
1266,87611.800000,0.000000
1268,87746.550000,0.000000
1270,87970.750000,0.000000
1272,88015.600000,0.000000
1274,88196.100000,0.000000
1276,88420.950000,0.000000
1278,88555.700000,0.000000
1280,88691.050000,0.000000
1282,88781.350000,0.000000
1284,88916.750000,0.000000
1286,89187.600000,0.000000
1288,89503.700000,0.000000
1290,89818.550000,0.000000
1292,89863.650000,0.000000
1294,89998.050000,0.000000
1296,90180.050000,0.000000
1298,90360.550000,0.000000
1300,90723.550000,0.000000
1302,90949.000000,0.000000
1304,91177.250000,0.000000
1306,91358.250000,0.000000
1308,91493.850000,0.000000
1310,91675.300000,0.000000
1312,91812.450000,0.000000
1314,92039.300000,0.000000
1316,92130.650000,0.000000
1318,92130.850000,0.000000
1320,92222.900000,0.000000
1322,92495.700000,0.000000
1324,92586.950000,0.000000
1326,92859.450000,0.000000
1328,92996.600000,0.000000
1330,93133.000000,0.000000
1332,93178.850000,0.000000
1334,93407.300000,0.000000
1336,93636.800000,0.000000
1338,93728.000000,0.000000
1340,93910.450000,0.000000
1342,94047.500000,0.000000
1344,94139.800000,0.000000
1346,94139.900000,0.000000
1348,94276.900000,0.000000
1350,94323.250000,0.000000
1352,94415.050000,0.000000
1354,94599.050000,0.000000
1356,94783.500000,0.000000
1358,94875.100000,0.000000
1360,95012.650000,0.000000
1362,95105.000000,0.000000
1364,95334.400000,0.000000
1366,95518.750000,0.000000
1368,95565.000000,0.000000
1370,95657.600000,0.000000
1372,95703.500000,0.000000
1374,95749.600000,0.000000
1376,95840.950000,0.000000
1378,95979.150000,0.000000
1380,96117.500000,0.000000
1382,96209.650000,0.000000
1384,96487.600000,0.000000
1386,96533.500000,0.000000
1388,96625.800000,0.000000
1390,96672.250000,0.000000
1392,96764.700000,0.000000
1394,97041.650000,0.000000
1396,97087.850000,0.000000
1398,97180.100000,0.000000
1400,97226.150000,0.000000
1402,97364.550000,0.000000
1404,97596.350000,0.000000
1406,97642.800000,0.000000
1408,97735.350000,0.000000
1410,97874.800000,0.000000
1412,97967.700000,0.000000
1414,98245.750000,0.000000
1416,98338.650000,0.000000
1418,98385.150000,0.000000
1420,98571.400000,0.000000
1422,98571.550000,0.000000
1424,98664.400000,0.000000
1426,98757.450000,0.000000
1428,98803.950000,0.000000
1430,98943.750000,0.000000
1432,99083.050000,0.000000
1434,99176.350000,0.000000
1436,99269.800000,0.000000
1438,99363.000000,0.000000
1440,99409.450000,0.000000
1442,99595.400000,0.000000
1444,99827.900000,0.000000
1446,100061.000000,0.000000
1448,100154.200000,0.000000
1450,100154.250000,0.000000
1452,100294.150000,0.000000
1454,100434.150000,0.000000
1456,100621.050000,0.000000
1458,100714.500000,0.000000
1460,100808.600000,0.000000
1462,100902.550000,0.000000
1464,100949.500000,0.000000
1466,100949.600000,0.000000
1468,100997.250000,0.000000
1470,101091.250000,0.000000
1472,101231.550000,0.000000
1474,101324.400000,0.000000
1476,101370.950000,0.000000
1478,101558.600000,0.000000
1480,101838.100000,0.000000
1482,102026.000000,0.000000
1484,102213.050000,0.000000
1486,102259.600000,0.000000
1488,102353.100000,0.000000
1490,102353.350000,0.000000
1492,102400.450000,0.000000
1494,102541.100000,0.000000
1496,102635.050000,0.000000
1498,102824.150000,0.000000
1500,102871.250000,0.000000
1502,102918.750000,0.000000
1504,103058.850000,0.000000
1506,103105.600000,0.000000
1508,103246.150000,0.000000
1510,103293.250000,0.000000
1512,103433.900000,0.000000
1514,103669.050000,0.000000
1516,103858.100000,0.000000
1518,103952.600000,0.000000
1520,104047.000000,0.000000
1522,104141.550000,0.000000
1524,104236.600000,0.000000
1526,104331.450000,0.000000
1528,104472.650000,0.000000
1530,104613.950000,0.000000
1532,104661.100000,0.000000
1534,104755.750000,0.000000
1536,104943.900000,0.000000
1538,104991.250000,0.000000
1540,105085.550000,0.000000
1542,105181.050000,0.000000
1544,105275.750000,0.000000
1546,105418.550000,0.000000
1548,105465.650000,0.000000
1550,105654.850000,0.000000
1552,105655.000000,0.000000
1554,105797.700000,0.000000
1556,105797.800000,0.000000
1558,105893.100000,0.000000
1560,105893.150000,0.000000
1562,106034.500000,0.000000
1564,106176.550000,0.000000
1566,106271.550000,0.000000
1568,106271.800000,0.000000
1570,106319.300000,0.000000
1572,106319.350000,0.000000
1574,106366.600000,0.000000
1576,106461.000000,0.000000
1578,106508.550000,0.000000
1580,106603.400000,0.000000
1582,106698.600000,0.000000
1584,106745.850000,0.000000
1586,106745.850000,0.000000
1588,106793.400000,0.000000
1590,106983.800000,0.000000
1592,107079.200000,0.000000
1594,107127.200000,0.000000
1596,107174.550000,0.000000
1598,107174.850000,0.000000
1600,107174.950000,0.000000
1602,107270.300000,0.000000
1604,107317.950000,0.000000
1606,107413.300000,0.000000
1608,107461.150000,0.000000
1610,107556.750000,0.000000
1612,107652.300000,0.000000
1614,107747.850000,0.000000
1616,107795.200000,0.000000
1618,107843.300000,0.000000
1620,107939.650000,0.000000
1622,107987.400000,0.000000
1624,108035.400000,0.000000
1626,108083.450000,0.000000
1628,108178.250000,0.000000
1630,108273.800000,0.000000
1632,108273.850000,0.000000
1634,108369.250000,0.000000
1636,108512.400000,0.000000
1638,108559.950000,0.000000
1640,108703.050000,0.000000
1642,108798.900000,0.000000
1644,108799.050000,0.000000
1646,108895.250000,0.000000
1648,108990.750000,0.000000
1650,109039.250000,0.000000
1652,109134.600000,0.000000
1654,109277.700000,0.000000
1656,109373.400000,0.000000
1658,109421.350000,0.000000
1660,109660.550000,0.000000
1662,109708.250000,0.000000
1664,109900.300000,0.000000
1666,109900.400000,0.000000
1668,109996.250000,0.000000
1670,110139.900000,0.000000
1672,110188.200000,0.000000
1674,110236.000000,0.000000
1676,110332.450000,0.000000
1678,110332.550000,0.000000
1680,110332.550000,0.000000
1682,110428.250000,0.000000
1684,110476.350000,0.000000
1686,110524.050000,0.000000
1688,110668.200000,0.000000
1690,110859.800000,0.000000
1692,110956.250000,0.000000
1694,111004.450000,0.000000
1696,111100.600000,0.000000
1698,111149.200000,0.000000
1700,111245.850000,0.000000
1702,111245.950000,0.000000
1704,111438.400000,0.000000
1706,111486.500000,0.000000
1708,111582.850000,0.000000
1710,111582.900000,0.000000
1712,111679.600000,0.000000
1714,111824.500000,0.000000
1716,111968.650000,0.000000
1718,112016.600000,0.000000
1720,112064.350000,0.000000
1722,112209.300000,0.000000
1724,112305.700000,0.000000
1726,112305.850000,0.000000
1728,112306.050000,0.000000
1730,112451.000000,0.000000
1732,112643.900000,0.000000
1734,112643.950000,0.000000
1736,112691.850000,0.000000
1738,112787.650000,0.000000
1740,112835.450000,0.000000
1742,112835.600000,0.000000
1744,112835.700000,0.000000
1746,112932.050000,0.000000
1748,113028.400000,0.000000
1750,113125.150000,0.000000
1752,113173.600000,0.000000
1754,113173.600000,0.000000
1756,113173.650000,0.000000
1758,113270.250000,0.000000
1760,113414.700000,0.000000
1762,113511.400000,0.000000
1764,113559.850000,0.000000
1766,113559.850000,0.000000
1768,113752.150000,0.000000
1770,113848.950000,0.000000
1772,113946.100000,0.000000
1774,114139.400000,0.000000
1776,114187.600000,0.000000
1778,114187.750000,0.000000
1780,114283.800000,0.000000
1782,114380.250000,0.000000
1784,114526.200000,0.000000
1786,114623.250000,0.000000
1788,114671.550000,0.000000
1790,114816.800000,0.000000
1792,114865.150000,0.000000
1794,114962.050000,0.000000
1796,115058.950000,0.000000
1798,115059.150000,0.000000
1800,115107.400000,0.000000
1802,115155.550000,0.000000
1804,115204.300000,0.000000
1806,115301.350000,0.000000
1808,115349.500000,0.000000
1810,115446.700000,0.000000
1812,115495.000000,0.000000
1814,115639.800000,0.000000
1816,115639.850000,0.000000
1818,115688.150000,0.000000
1820,115688.300000,0.000000
1822,115736.850000,0.000000
1824,115931.100000,0.000000
1826,116027.950000,0.000000
1828,116027.950000,0.000000
1830,116125.150000,0.000000
1832,116125.150000,0.000000
1834,116125.150000,0.000000
1836,116271.000000,0.000000
1838,116319.850000,0.000000
1840,116319.950000,0.000000
1842,116368.400000,0.000000
1844,116416.950000,0.000000
1846,116465.950000,0.000000
1848,116466.000000,0.000000
1850,116466.000000,0.000000
1852,116466.050000,0.000000
1854,116514.550000,0.000000
1856,116659.850000,0.000000
1858,116708.900000,0.000000
1860,116757.350000,0.000000
1862,116903.450000,0.000000
1864,116903.450000,0.000000
1866,116903.550000,0.000000
1868,116951.900000,0.000000
1870,116951.900000,0.000000
1872,117000.400000,0.000000
1874,117049.400000,0.000000
1876,117146.950000,0.000000
1878,117196.000000,0.000000
1880,117293.450000,0.000000
1882,117342.000000,0.000000
1884,117342.100000,0.000000
1886,117487.950000,0.000000
1888,117487.950000,0.000000
1890,117487.950000,0.000000
1892,117487.950000,0.000000
1894,117488.000000,0.000000
1896,117585.550000,0.000000
1898,117585.550000,0.000000
1900,117780.350000,0.000000
1902,117829.550000,0.000000
1904,117878.100000,0.000000
1906,117878.100000,0.000000
1908,117878.100000,0.000000
1910,118024.400000,0.000000
1912,118122.450000,0.000000
1914,118122.500000,0.000000
1916,118220.650000,0.000000
1918,118220.650000,0.000000
1920,118366.700000,0.000000
1922,118464.450000,0.000000
1924,118464.550000,0.000000
1926,118464.550000,0.000000
1928,118464.550000,0.000000
1930,118464.600000,0.000000
1932,118513.500000,0.000000
1934,118513.550000,0.000000
1936,118513.550000,0.000000
1938,118513.550000,0.000000
1940,118513.700000,0.000000
1942,118513.700000,0.000000
1944,118513.700000,0.000000
1946,118513.750000,0.000000
1948,118513.750000,0.000000
1950,118513.800000,0.000000
1952,118513.800000,0.000000
1954,118562.300000,0.000000
1956,118562.300000,0.000000
1958,118611.250000,0.000000
1960,118660.500000,0.000000
1962,118660.550000,0.000000
1964,118660.650000,0.000000
1966,118709.550000,0.000000
1968,118758.750000,0.000000
1970,118759.000000,0.000000
1972,118808.150000,0.000000
1974,118857.000000,0.000000
1976,118954.800000,0.000000
1978,118954.850000,0.000000
1980,118954.850000,0.000000
1982,118955.050000,0.000000
1984,119004.350000,0.000000
1986,119004.400000,0.000000
1988,119053.200000,0.000000
1990,119053.200000,0.000000
1992,119053.200000,0.000000
1994,119053.250000,0.000000
1996,119102.100000,0.000000
1998,119102.100000,0.000000
2000,119199.850000,0.000000
2002,119297.500000,0.000000
2004,119297.500000,0.000000
2006,119297.550000,0.000000
2008,119346.350000,0.000000
2010,119395.700000,0.000000
2012,119395.750000,0.000000
2014,119395.750000,0.000000
2016,119395.750000,0.000000
2018,119395.800000,0.000000
2020,119395.950000,0.000000
2022,119494.250000,0.000000
2024,119494.350000,0.000000
2026,119494.400000,0.000000
2028,119494.400000,0.000000
2030,119494.450000,0.000000
2032,119543.750000,0.000000
2034,119593.000000,0.000000
2036,119641.750000,0.000000
2038,119739.550000,0.000000
2040,119788.650000,0.000000
2042,119788.650000,0.000000
2044,119837.850000,0.000000
2046,119837.850000,0.000000
2048,119837.950000,0.000000
2050,119886.900000,0.000000
2052,119935.900000,0.000000
2054,120083.400000,0.000000
2056,120132.350000,0.000000
2058,120132.400000,0.000000
2060,120230.350000,0.000000
2062,120230.400000,0.000000
2064,120328.200000,0.000000
2066,120328.200000,0.000000
2068,120426.200000,0.000000
2070,120524.300000,0.000000
