#This is a CSV file containing the average TPL, TPU, and Cost values for the UW algorithm with FC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
690,1074.500000,402.500000
692,1076.750000,403.150000
694,1078.050000,403.100000
696,1079.000000,402.600000
698,1079.150000,401.050000
700,1079.700000,400.400000
702,1080.250000,399.450000
704,1082.300000,400.050000
706,1084.050000,400.200000
708,1083.300000,398.100000
710,1085.950000,399.000000
712,1090.350000,401.900000
714,1092.600000,402.500000
716,1093.400000,401.800000
718,1092.450000,399.400000
720,1094.650000,400.200000
722,1094.750000,398.850000
724,1095.250000,397.900000
726,1097.450000,398.750000
728,1097.900000,397.700000
730,1099.800000,398.450000
732,1099.950000,397.200000
734,1101.450000,397.200000
736,1104.250000,398.300000
738,1106.750000,399.200000
740,1107.600000,398.650000
742,1107.750000,397.450000
744,1109.100000,397.600000
746,1110.950000,398.150000
748,1112.450000,398.350000
750,1114.500000,399.200000
752,1114.550000,397.950000
754,1114.150000,396.200000
756,1114.450000,395.400000
758,1116.150000,396.000000
760,1117.150000,395.650000
762,1116.450000,394.000000
764,1117.800000,394.000000
766,1118.450000,393.300000
768,1119.350000,392.900000
770,1119.250000,391.600000
772,1119.750000,391.050000
774,1120.200000,390.300000
776,1121.000000,389.800000
778,1121.650000,389.050000
780,1121.550000,387.850000
782,1121.150000,386.550000
784,1122.150000,386.350000
786,1122.050000,385.100000
788,1121.900000,383.600000
790,1122.550000,383.200000
792,1123.100000,382.500000
794,1123.150000,381.300000
796,1123.850000,380.550000
798,1124.600000,380.200000
800,1124.000000,378.450000
802,1127.200000,380.100000
804,1128.500000,380.100000
806,1126.850000,377.500000
808,1127.250000,376.950000
810,1126.850000,375.550000
812,1126.900000,374.350000
814,1129.200000,375.100000
816,1131.300000,375.700000
818,1131.600000,374.850000
820,1131.500000,373.800000
822,1130.800000,372.100000
824,1130.600000,370.800000
826,1130.350000,369.600000
828,1130.500000,368.550000
830,1130.450000,367.550000
832,1131.700000,367.650000
834,1132.050000,366.900000
836,1132.850000,366.550000
838,1133.350000,366.000000
840,1132.900000,364.650000
842,1133.550000,364.050000
844,1133.800000,363.200000
846,1134.100000,362.350000
848,1134.600000,361.900000
850,1134.300000,360.700000
852,1134.800000,360.300000
854,1134.150000,358.900000
856,1134.050000,357.800000
858,1134.850000,357.450000
860,1135.100000,356.650000
862,1135.500000,355.950000
864,1136.700000,356.050000
866,1135.750000,354.000000
868,1136.150000,353.350000
870,1137.300000,353.400000
872,1136.350000,351.550000
874,1137.600000,351.500000
876,1137.100000,349.950000
878,1138.100000,349.800000
880,1138.200000,348.750000
882,1137.450000,347.150000
884,1137.600000,346.300000
886,1137.950000,345.750000
888,1137.250000,344.150000
890,1137.050000,343.200000
892,1137.150000,342.050000
894,1137.050000,340.950000
896,1136.850000,339.750000
898,1137.100000,339.250000
900,1137.200000,338.500000
902,1136.900000,337.450000
904,1136.850000,336.500000
906,1136.850000,335.450000
908,1136.500000,334.400000
910,1137.100000,334.050000
912,1137.400000,333.200000
914,1137.100000,332.000000
916,1137.350000,331.200000
918,1137.050000,330.150000
920,1136.550000,328.750000
922,1136.800000,328.250000
924,1136.050000,326.650000
926,1136.600000,326.400000
928,1136.350000,325.250000
930,1135.950000,324.050000
932,1135.150000,322.500000
934,1134.850000,321.300000
936,1134.100000,320.000000
938,1133.400000,318.400000
940,1133.500000,317.800000
942,1133.750000,317.150000
944,1133.550000,316.100000
946,1132.750000,314.550000
948,1132.650000,313.600000
950,1131.800000,312.250000
952,1131.450000,311.250000
954,1130.800000,309.900000
956,1130.700000,308.750000
958,1130.000000,307.300000
960,1128.700000,305.500000
962,1128.500000,304.600000
964,1128.700000,303.950000
966,1128.100000,302.700000
968,1128.100000,301.800000
970,1128.600000,301.650000
972,1129.500000,301.350000
974,1129.650000,300.900000
976,1129.600000,299.900000
978,1129.300000,298.750000
980,1128.900000,297.350000
982,1129.200000,296.800000
984,1129.600000,296.450000
986,1129.550000,295.650000
988,1129.600000,294.950000
990,1129.250000,293.850000
992,1129.100000,292.950000
994,1128.700000,291.800000
996,1128.150000,290.650000
998,1127.400000,289.350000
1000,1127.950000,289.150000
1002,1127.450000,287.700000
1004,1127.350000,286.800000
1006,1127.300000,286.000000
1008,1127.150000,285.200000
1010,1126.300000,283.600000
1012,1126.100000,282.650000
1014,1126.400000,281.900000
1016,1126.450000,281.300000
1018,1126.450000,280.500000
1020,1126.550000,279.750000
1022,1125.750000,278.300000
1024,1125.250000,277.300000
1026,1124.000000,275.650000
1028,1124.100000,274.900000
1030,1123.900000,274.050000
1032,1123.600000,273.100000
1034,1123.450000,272.350000
1036,1123.450000,271.650000
1038,1123.050000,270.500000
1040,1123.500000,269.950000
1042,1122.350000,268.400000
1044,1121.500000,267.300000
1046,1121.600000,266.450000
