#This is a CSV file containing the average TPL, TPU, and Cost values for the UR algorithm with NC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
618,2983.400000,0.000000
620,3132.700000,0.000000
622,3233.000000,0.000000
624,3335.300000,0.000000
626,3410.700000,0.000000
628,3550.850000,0.000000
630,3705.900000,0.000000
632,3861.650000,0.000000
634,3941.600000,0.000000
636,4093.450000,0.000000
638,4216.850000,0.000000
640,4380.900000,0.000000
642,4498.550000,0.000000
644,4646.850000,0.000000
646,4728.250000,0.000000
648,4834.600000,0.000000
650,5057.450000,0.000000
652,5307.750000,0.000000
654,5502.300000,0.000000
656,5813.500000,0.000000
658,5986.100000,0.000000
660,6112.950000,0.000000
662,6312.100000,0.000000
664,6599.500000,0.000000
666,6781.350000,0.000000
668,7029.900000,0.000000
670,7190.000000,0.000000
672,7349.950000,0.000000
674,7629.400000,0.000000
676,7808.500000,0.000000
678,7979.850000,0.000000
680,8162.550000,0.000000
682,8525.950000,0.000000
684,8669.200000,0.000000
686,8952.050000,0.000000
688,9122.600000,0.000000
690,9342.000000,0.000000
692,9562.150000,0.000000
694,9786.100000,0.000000
696,10107.550000,0.000000
698,10259.850000,0.000000
700,10460.300000,0.000000
702,10697.300000,0.000000
704,11023.200000,0.000000
706,11229.550000,0.000000
708,11542.150000,0.000000
710,11981.950000,0.000000
712,12163.300000,0.000000
714,12404.900000,0.000000
716,12754.250000,0.000000
718,12946.050000,0.000000
720,13211.150000,0.000000
722,13537.000000,0.000000
724,13808.500000,0.000000
726,14054.300000,0.000000
728,14328.300000,0.000000
730,14743.500000,0.000000
732,15075.750000,0.000000
734,15382.200000,0.000000
736,15666.000000,0.000000
738,15921.650000,0.000000
740,16147.500000,0.000000
742,16608.300000,0.000000
744,17152.000000,0.000000
746,17354.300000,0.000000
748,17617.700000,0.000000
750,17971.600000,0.000000
752,18323.500000,0.000000
754,18649.100000,0.000000
756,19007.200000,0.000000
758,19272.800000,0.000000
760,19662.350000,0.000000
762,19997.050000,0.000000
764,20389.150000,0.000000
766,20842.450000,0.000000
768,21236.250000,0.000000
770,21545.700000,0.000000
772,21913.300000,0.000000
774,22343.950000,0.000000
776,22777.100000,0.000000
778,23122.800000,0.000000
780,23495.500000,0.000000
782,23872.550000,0.000000
784,24343.900000,0.000000
786,24690.650000,0.000000
788,25004.650000,0.000000
790,25291.650000,0.000000
792,25798.750000,0.000000
794,26370.200000,0.000000
796,26884.350000,0.000000
798,27173.500000,0.000000
800,27559.400000,0.000000
802,28104.700000,0.000000
804,28431.650000,0.000000
806,28757.950000,0.000000
808,29182.800000,0.000000
810,29511.100000,0.000000
812,30001.000000,0.000000
814,30435.150000,0.000000
816,30699.450000,0.000000
818,30966.650000,0.000000
820,31365.850000,0.000000
822,31869.450000,0.000000
824,32238.650000,0.000000
826,32643.500000,0.000000
828,33016.300000,0.000000
830,33492.200000,0.000000
832,34033.350000,0.000000
834,34237.050000,0.000000
836,34680.850000,0.000000
838,35194.950000,0.000000
840,35472.650000,0.000000
842,36056.700000,0.000000
844,36472.000000,0.000000
846,36783.100000,0.000000
848,37096.800000,0.000000
850,37375.100000,0.000000
852,37758.500000,0.000000
854,38107.450000,0.000000
856,38492.950000,0.000000
858,38915.700000,0.000000
860,39232.650000,0.000000
862,39585.850000,0.000000
864,40046.600000,0.000000
866,40508.950000,0.000000
868,41009.800000,0.000000
870,41433.350000,0.000000
872,41757.250000,0.000000
874,42259.900000,0.000000
876,42686.700000,0.000000
878,43229.250000,0.000000
880,43731.250000,0.000000
882,44054.550000,0.000000
884,44417.650000,0.000000
886,44928.700000,0.000000
888,45292.550000,0.000000
890,45800.800000,0.000000
892,46350.300000,0.000000
894,46680.900000,0.000000
896,47157.050000,0.000000
898,47524.200000,0.000000
900,47890.850000,0.000000
902,48257.650000,0.000000
904,48739.950000,0.000000
906,49258.400000,0.000000
908,49555.300000,0.000000
910,50074.950000,0.000000
912,50596.550000,0.000000
914,51006.600000,0.000000
916,51491.550000,0.000000
918,51902.750000,0.000000
920,52278.400000,0.000000
922,52692.350000,0.000000
924,53221.000000,0.000000
926,53633.100000,0.000000
928,53972.850000,0.000000
930,54426.050000,0.000000
932,54879.850000,0.000000
934,55372.600000,0.000000
936,55485.700000,0.000000
938,56056.650000,0.000000
940,56399.250000,0.000000
942,56857.650000,0.000000
944,57280.700000,0.000000
946,57703.600000,0.000000
948,58204.850000,0.000000
950,58514.500000,0.000000
952,58974.950000,0.000000
954,59399.850000,0.000000
956,59979.050000,0.000000
958,60287.950000,0.000000
960,60636.750000,0.000000
962,61025.800000,0.000000
964,61413.700000,0.000000
966,61764.000000,0.000000
968,62387.550000,0.000000
970,62858.300000,0.000000
972,63523.650000,0.000000
974,63839.550000,0.000000
976,64391.800000,0.000000
978,64784.800000,0.000000
980,65373.300000,0.000000
982,65808.800000,0.000000
984,66244.150000,0.000000
986,66640.500000,0.000000
988,67079.450000,0.000000
990,67476.750000,0.000000
992,67914.950000,0.000000
994,68353.050000,0.000000
996,68750.200000,0.000000
998,69109.450000,0.000000
