#This is a CSV file containing the average TPL, TPU, and Cost values for the QU algorithm with FC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
536,1208.150000,673.400000
538,1221.200000,684.500000
540,1250.050000,711.450000
542,1262.850000,722.300000
544,1263.250000,720.750000
546,1278.950000,734.500000
548,1302.450000,756.000000
550,1321.100000,772.800000
552,1305.050000,754.850000
554,1306.200000,754.150000
556,1301.400000,747.400000
558,1289.200000,733.400000
560,1322.950000,765.150000
562,1357.400000,797.700000
564,1366.200000,804.650000
566,1411.000000,847.500000
568,1417.050000,851.550000
570,1450.800000,883.350000
572,1475.200000,905.750000
574,1489.000000,917.650000
576,1520.000000,946.650000
578,1546.850000,971.550000
580,1603.000000,1025.800000
582,1601.900000,1022.800000
584,1602.900000,1021.800000
586,1616.200000,1033.250000
588,1584.100000,999.550000
590,1651.500000,1065.000000
592,1643.850000,1055.450000
594,1657.700000,1067.400000
596,1696.300000,1104.250000
598,1662.850000,1069.000000
600,1727.350000,1131.700000
602,1722.950000,1125.450000
604,1781.600000,1182.250000
606,1759.300000,1158.100000
608,1803.000000,1200.000000
610,1791.550000,1186.700000
612,1735.850000,1129.300000
614,1737.050000,1128.700000
616,1730.950000,1121.100000
618,1766.500000,1155.050000
620,1795.600000,1182.300000
622,1829.400000,1214.250000
624,1844.950000,1228.000000
626,1811.600000,1193.000000
628,1840.550000,1220.300000
630,1860.350000,1238.300000
632,1940.750000,1316.850000
634,1910.200000,1284.450000
636,1887.950000,1260.500000
638,1869.150000,1240.150000
640,1959.500000,1328.600000
642,1948.800000,1316.300000
644,2023.150000,1388.900000
646,1959.100000,1323.200000
648,2024.350000,1386.750000
650,2053.700000,1414.500000
652,2156.600000,1515.650000
654,2030.550000,1388.150000
656,2125.300000,1481.150000
658,2129.400000,1483.500000
660,2058.900000,1411.450000
662,2110.450000,1461.500000
664,2158.000000,1507.350000
666,2101.450000,1449.150000
668,2246.600000,1592.550000
670,2283.800000,1628.000000
672,2280.450000,1622.950000
674,2157.600000,1498.450000
676,2171.250000,1510.500000
678,2322.250000,1659.900000
680,2207.300000,1543.500000
682,2357.750000,1692.100000
684,2230.650000,1563.450000
686,2318.050000,1649.150000
688,2201.700000,1531.250000
690,2234.450000,1562.450000
692,2221.950000,1548.350000
694,2206.900000,1531.950000
696,2264.350000,1587.950000
698,2162.100000,1484.000000
700,2158.100000,1478.800000
702,2130.700000,1449.900000
704,2315.150000,1632.900000
706,2367.000000,1683.150000
708,2324.250000,1639.050000
710,2480.300000,1793.350000
712,2472.650000,1784.200000
714,2560.450000,1870.350000
716,2555.950000,1864.350000
718,2503.250000,1810.200000
720,2450.600000,1756.150000
722,2446.050000,1750.150000
724,2432.100000,1734.750000
726,2417.700000,1719.000000
728,2492.350000,1792.150000
730,2504.500000,1803.150000
732,2449.850000,1747.100000
734,2449.400000,1745.150000
736,2469.550000,1763.600000
738,2462.150000,1754.600000
740,2391.700000,1682.750000
742,2678.750000,1968.450000
744,2564.250000,1852.750000
746,2389.150000,1676.350000
748,2438.900000,1724.800000
750,2370.250000,1654.950000
752,2479.100000,1762.500000
754,2427.950000,1710.000000
756,2461.650000,1742.600000
758,2424.650000,1704.500000
760,2449.800000,1728.300000
762,2445.550000,1723.100000
764,2491.900000,1768.100000
766,2559.850000,1834.700000
768,2575.850000,1849.400000
770,2527.550000,1799.900000
772,2509.400000,1780.700000
774,2493.600000,1763.700000
776,2601.900000,1870.700000
778,2585.600000,1853.000000
780,2655.700000,1922.000000
782,2657.450000,1922.850000
784,2536.150000,1800.350000
786,2571.450000,1834.500000
788,2545.850000,1807.550000
790,2482.450000,1743.100000
792,2537.550000,1796.950000
794,2696.300000,1954.450000
796,2861.350000,2118.050000
798,2670.500000,1926.100000
800,2680.150000,1934.600000
802,2740.600000,1993.500000
804,2668.100000,1919.700000
806,2598.650000,1849.300000
808,2560.350000,1810.050000
810,2613.000000,1861.700000
812,2696.000000,1943.450000
814,2868.600000,2114.500000
816,2782.250000,2026.650000
818,2705.600000,1948.850000
820,2723.850000,1966.150000
822,2673.050000,1914.350000
824,2493.150000,1733.350000
826,2576.200000,1815.450000
828,2601.400000,1839.450000
830,2611.600000,1848.700000
832,2572.600000,1808.550000
834,2555.500000,1790.350000
836,2693.700000,1927.400000
838,2654.350000,1887.000000
840,2684.500000,1916.250000
842,2663.200000,1893.700000
844,2633.700000,1863.100000
846,2667.450000,1895.700000
848,2707.900000,1935.200000
850,2646.500000,1872.900000
852,2585.200000,1810.700000
854,2483.500000,1708.250000
856,2616.800000,1840.550000
858,2782.800000,2005.400000
860,2723.900000,1945.450000
862,2774.500000,1994.950000
864,2903.400000,2122.750000
866,2862.050000,2080.300000
868,2818.600000,2035.800000
870,2738.950000,1955.050000
872,2654.700000,1869.900000
874,2866.100000,2080.000000
876,2992.750000,2205.600000
878,2903.050000,2114.750000
880,2921.300000,2131.850000
882,2777.600000,1987.300000
884,2764.250000,1972.950000
886,2603.100000,1810.900000
888,2664.250000,1871.150000
890,2666.950000,1873.100000
892,2937.450000,2142.350000
894,2777.150000,1981.050000
896,2780.850000,1983.750000
898,2665.950000,1868.100000
900,2739.750000,1941.050000
902,2762.700000,1963.250000
904,2771.650000,1971.300000
906,2824.700000,2023.300000
908,2587.350000,1785.250000
910,2797.600000,1994.550000
912,2834.300000,2030.100000
914,2684.150000,1879.050000
916,2853.650000,2047.500000
918,2823.450000,2016.550000
920,2780.950000,1973.150000
922,2716.300000,1907.750000
924,2778.900000,1969.500000
926,2691.050000,1880.850000
928,2717.450000,1906.350000
930,2610.250000,1798.350000
932,2747.750000,1935.100000
934,2833.650000,2020.100000
936,2539.450000,1725.350000
938,2674.350000,1859.350000
940,2659.650000,1843.950000
942,2628.450000,1811.850000
944,2666.050000,1848.600000
946,2717.500000,1899.300000
948,2659.350000,1840.300000
950,2653.100000,1833.550000
952,2709.600000,1889.400000
954,2624.350000,1803.450000
956,2661.900000,1839.950000
958,2751.650000,1928.950000
960,2664.700000,1841.500000
962,2609.650000,1785.750000
964,2611.800000,1787.050000
966,2588.550000,1763.150000
968,2828.300000,2002.000000
970,2817.200000,1990.250000
972,2876.550000,2048.400000
974,2635.300000,1806.550000
976,2823.200000,1993.500000
978,2663.100000,1832.550000
980,2923.100000,2091.550000
982,2755.500000,1923.100000
984,2799.150000,1966.000000
986,2711.850000,1877.950000
988,2692.900000,1858.250000
990,2684.100000,1848.700000
992,2804.850000,1968.700000
994,2741.500000,1904.600000
996,2678.600000,1841.100000
998,2682.050000,1844.000000
1000,2746.600000,1907.800000
1002,2663.950000,1824.200000
1004,2794.900000,1954.350000
1006,2814.350000,1973.050000
1008,2757.200000,1915.250000
1010,2793.050000,1950.350000
1012,2929.450000,2086.000000
1014,2860.200000,2015.700000
1016,2803.300000,1958.150000
1018,2796.300000,1950.350000
1020,2885.700000,2038.900000
1022,2906.400000,2058.950000
1024,2821.750000,1973.800000
1026,2749.850000,1901.500000
1028,2787.600000,1938.400000
1030,2804.900000,1955.050000
1032,2915.300000,2064.800000
1034,2831.650000,1980.550000
1036,2841.000000,1989.200000
1038,2938.300000,2085.750000
1040,3017.200000,2163.650000
1042,2820.550000,1966.600000
1044,2680.200000,1826.000000
1046,2860.350000,2005.200000
1048,2864.800000,2009.100000
1050,2869.050000,2012.800000
1052,2851.800000,1995.250000
1054,2777.450000,1920.300000
1056,2713.600000,1855.900000
1058,2749.850000,1891.500000
1060,2746.300000,1887.350000
1062,2675.200000,1815.650000
1064,2762.800000,1902.650000
1066,2823.200000,1962.350000
1068,2886.850000,2025.300000
1070,2717.050000,1854.850000
1072,2723.150000,1860.400000
1074,2729.350000,1866.000000
1076,2619.600000,1755.750000
1078,2776.600000,1912.150000
1080,2867.050000,2001.950000
1082,2738.650000,1873.050000
1084,2826.250000,1960.000000
1086,2738.800000,1871.950000
1088,2675.000000,1807.600000
1090,2636.650000,1768.800000
1092,2598.200000,1729.900000
1094,2822.800000,1953.700000
1096,2810.900000,1941.150000
1098,2792.650000,1922.450000
1100,2780.950000,1910.200000
1102,2801.050000,1929.600000
1104,2817.250000,1945.200000
1106,2741.100000,1868.400000
1108,2607.500000,1734.350000
1110,2701.300000,1827.700000
1112,2604.100000,1730.000000
1114,2652.300000,1777.550000
1116,2667.750000,1792.350000
1118,2669.750000,1793.700000
1120,2690.950000,1814.500000
1122,2730.450000,1853.350000
1124,2826.100000,1948.450000
1126,2814.600000,1936.300000
1128,2720.700000,1841.800000
1130,2721.950000,1842.550000
1132,2703.300000,1823.200000
1134,2878.600000,1997.800000
1136,2702.750000,1821.350000
1138,2796.350000,1914.400000
1140,2686.900000,1804.600000
1142,2620.550000,1737.750000
1144,2741.800000,1858.500000
1146,2773.400000,1889.600000
1148,2851.750000,1967.400000
1150,2833.000000,1948.150000
1152,2780.450000,1895.050000
1154,2657.800000,1772.050000
1156,2786.050000,1899.800000
1158,2756.550000,1869.850000
1160,2801.800000,1914.650000
1162,2730.700000,1843.100000
1164,2774.150000,1885.950000
1166,2816.300000,1927.500000
1168,2796.600000,1907.150000
1170,2729.950000,1840.100000
1172,2778.100000,1887.700000
1174,2725.950000,1835.100000
1176,2623.700000,1732.650000
1178,2719.550000,1828.050000
1180,2698.350000,1806.500000
1182,2695.850000,1803.500000
1184,2657.150000,1764.400000
1186,2609.100000,1715.900000
1188,2598.100000,1704.550000
1190,2692.000000,1798.000000
1192,2705.000000,1810.550000
1194,2690.350000,1795.450000
1196,2609.700000,1714.550000
1198,2553.000000,1657.600000
1200,2545.900000,1650.000000
1202,2605.950000,1709.500000
1204,2827.750000,1930.700000
1206,2648.300000,1750.650000
1208,2667.450000,1769.350000
1210,2740.250000,1841.600000
1212,2605.500000,1706.650000
1214,2564.200000,1665.050000
1216,2658.900000,1759.150000
1218,2597.450000,1697.350000
1220,2672.700000,1772.150000
1222,2791.900000,1890.850000
1224,2650.950000,1749.550000
1226,2633.150000,1731.450000
1228,2536.100000,1634.050000
1230,2655.900000,1753.300000
1232,2643.450000,1740.500000
1234,2695.350000,1791.900000
1236,2676.800000,1773.000000
1238,2736.450000,1832.100000
1240,2585.700000,1681.150000
1242,2608.350000,1703.200000
1244,2535.900000,1630.500000
1246,2583.850000,1678.000000
1248,2500.900000,1594.700000
1250,2477.850000,1571.350000
1252,2479.100000,1572.400000
1254,2546.800000,1639.750000
1256,2504.100000,1596.650000
1258,2588.000000,1680.000000
1260,2611.450000,1702.950000
1262,2625.950000,1717.150000
1264,2540.150000,1631.050000
1266,2581.250000,1671.900000
1268,2530.750000,1621.150000
1270,2572.150000,1662.100000
1272,2530.500000,1620.300000
1274,2590.950000,1680.400000
1276,2648.800000,1737.750000
1278,2600.150000,1688.800000
1280,2561.300000,1649.500000
1282,2539.550000,1627.400000
1284,2492.900000,1580.550000
1286,2568.050000,1655.100000
1288,2721.350000,1807.850000
1290,2761.450000,1847.550000
1292,2610.350000,1696.200000
1294,2608.500000,1694.000000
1296,2629.750000,1714.850000
1298,2609.950000,1694.500000
1300,2809.500000,1893.300000
1302,2709.050000,1792.550000
1304,2782.000000,1865.050000
1306,2742.900000,1825.550000
1308,2655.450000,1737.800000
1310,2694.900000,1776.850000
1312,2633.950000,1715.600000
1314,2724.900000,1806.250000
1316,2565.900000,1646.800000
1318,2451.550000,1532.300000
1320,2476.650000,1557.050000
1322,2676.450000,1756.400000
1324,2578.800000,1658.450000
1326,2669.400000,1748.550000
1328,2597.300000,1676.150000
1330,2554.500000,1633.100000
1332,2497.100000,1575.550000
1334,2602.450000,1680.300000
1336,2674.950000,1752.500000
1338,2585.300000,1662.700000
1340,2662.950000,1740.150000
1342,2643.500000,1720.350000
1344,2576.900000,1653.350000
1346,2456.850000,1533.200000
1348,2516.100000,1592.200000
1350,2470.000000,1546.000000
1352,2454.200000,1529.950000
1354,2536.350000,1611.650000
1356,2562.750000,1637.600000
1358,2508.000000,1582.600000
1360,2513.400000,1587.700000
1362,2526.300000,1600.150000
1364,2614.650000,1688.100000
1366,2540.200000,1613.300000
1368,2503.600000,1576.550000
1370,2543.350000,1616.000000
1372,2483.800000,1556.250000
1374,2437.800000,1510.000000
1376,2446.200000,1518.300000
1378,2478.300000,1550.050000
1380,2502.250000,1573.800000
1382,2480.950000,1552.350000
1384,2634.150000,1705.050000
1386,2480.700000,1551.500000
1388,2483.500000,1554.100000
1390,2443.350000,1513.600000
1392,2450.500000,1520.500000
1394,2637.400000,1707.050000
1396,2512.900000,1582.350000
1398,2522.250000,1591.500000
1400,2471.300000,1540.400000
1402,2469.600000,1538.350000
1404,2612.400000,1680.600000
1406,2500.700000,1568.800000
1408,2497.450000,1565.150000
1410,2512.650000,1579.950000
1412,2525.100000,1592.150000
1414,2695.350000,1762.000000
1416,2595.100000,1661.500000
1418,2478.550000,1544.800000
1420,2568.450000,1634.400000
1422,2477.950000,1543.750000
1424,2484.800000,1550.400000
1426,2472.750000,1538.100000
1428,2411.850000,1476.900000
1430,2445.600000,1510.300000
1432,2466.650000,1531.050000
1434,2438.400000,1502.500000
1436,2428.500000,1492.350000
1438,2449.600000,1513.150000
1440,2406.400000,1469.750000
1442,2510.850000,1573.850000
1444,2548.300000,1610.850000
1446,2649.550000,1711.700000
1448,2578.800000,1640.800000
1450,2393.400000,1455.350000
1452,2484.400000,1546.000000
1454,2492.800000,1554.200000
1456,2581.100000,1642.250000
1458,2571.650000,1632.600000
1460,2554.700000,1615.200000
1462,2536.500000,1596.750000
1464,2432.100000,1492.100000
1466,2373.450000,1433.350000
1468,2351.100000,1410.900000
1470,2399.650000,1459.300000
1472,2443.150000,1502.550000
1474,2418.500000,1477.800000
1476,2377.550000,1436.700000
1478,2493.850000,1552.550000
1480,2668.600000,1726.900000
1482,2687.800000,1745.800000
1484,2681.950000,1739.600000
1486,2565.950000,1623.400000
1488,2542.950000,1600.050000
1490,2417.600000,1474.500000
1492,2395.750000,1452.400000
1494,2425.600000,1481.950000
1496,2419.450000,1475.450000
1498,2498.300000,1554.050000
1500,2440.000000,1495.700000
1502,2436.600000,1491.900000
1504,2479.850000,1534.850000
1506,2413.800000,1468.700000
1508,2432.100000,1486.800000
1510,2393.000000,1447.500000
1512,2432.500000,1486.800000
1514,2575.200000,1629.150000
1516,2604.400000,1658.100000
1518,2520.600000,1574.000000
1520,2501.350000,1554.500000
1522,2468.800000,1521.600000
1524,2414.550000,1467.050000
1526,2418.350000,1470.750000
1528,2441.400000,1493.450000
1530,2515.250000,1567.050000
1532,2430.400000,1482.050000
1534,2451.000000,1502.500000
1536,2538.300000,1589.550000
1538,2454.650000,1505.650000
1540,2494.850000,1545.650000
1542,2464.500000,1515.050000
1544,2467.450000,1517.850000
1546,2479.150000,1529.350000
1548,2426.850000,1476.900000
1550,2527.550000,1577.250000
1552,2410.450000,1460.000000
1554,2440.450000,1489.800000
1556,2364.350000,1413.600000
1558,2360.050000,1409.050000
1560,2302.500000,1351.450000
1562,2401.150000,1449.900000
1564,2461.800000,1510.300000
1566,2436.200000,1484.600000
1568,2339.050000,1387.250000
1570,2311.900000,1359.900000
1572,2277.400000,1325.350000
1574,2290.800000,1338.600000
1576,2343.200000,1390.800000
1578,2309.700000,1357.100000
1580,2342.650000,1389.850000
1582,2348.600000,1395.700000
1584,2328.700000,1375.750000
1586,2284.550000,1331.600000
1588,2282.600000,1329.400000
1590,2425.600000,1472.150000
1592,2429.100000,1475.400000
1594,2384.700000,1430.850000
1596,2370.800000,1416.900000
1598,2319.850000,1365.700000
1600,2279.600000,1325.350000
1602,2330.700000,1376.150000
1604,2287.250000,1332.550000
1606,2306.000000,1350.950000
1608,2294.650000,1339.550000
1610,2329.650000,1374.250000
1612,2368.650000,1413.100000
1614,2402.300000,1446.600000
1616,2376.900000,1421.150000
1618,2354.150000,1398.200000
1620,2359.650000,1403.550000
1622,2354.450000,1398.050000
1624,2333.100000,1376.600000
1626,2327.600000,1371.050000
1628,2339.150000,1382.450000
1630,2357.000000,1400.050000
1632,2303.400000,1346.400000
1634,2357.950000,1400.800000
1636,2401.150000,1443.750000
1638,2383.150000,1425.700000
1640,2460.550000,1502.900000
1642,2430.900000,1473.050000
1644,2331.850000,1373.850000
1646,2355.400000,1397.150000
1648,2379.850000,1421.500000
1650,2305.900000,1347.350000
1652,2324.200000,1365.450000
1654,2383.950000,1424.900000
1656,2367.700000,1408.350000
1658,2339.400000,1379.950000
1660,2512.950000,1553.150000
1662,2369.550000,1409.650000
1664,2449.250000,1488.950000
1666,2346.700000,1386.300000
1668,2370.550000,1410.050000
1670,2437.350000,1476.700000
1672,2409.550000,1448.750000
1674,2393.200000,1432.300000
1676,2373.400000,1412.250000
1678,2310.600000,1349.350000
1680,2269.300000,1308.050000
1682,2329.200000,1367.800000
1684,2292.950000,1331.450000
1686,2299.900000,1338.200000
1688,2373.850000,1411.950000
1690,2507.350000,1545.200000
1692,2449.450000,1487.150000
1694,2360.400000,1398.000000
1696,2398.450000,1435.900000
1698,2390.650000,1427.900000
1700,2393.650000,1430.750000
1702,2286.200000,1323.200000
1704,2426.950000,1463.600000
1706,2368.300000,1404.900000
1708,2398.850000,1435.250000
1710,2342.550000,1378.900000
1712,2376.650000,1412.800000
1714,2458.900000,1494.800000
1716,2470.900000,1506.650000
1718,2397.100000,1432.800000
1720,2379.600000,1415.200000
1722,2435.700000,1471.050000
1724,2410.950000,1446.100000
1726,2334.100000,1369.100000
1728,2288.850000,1323.700000
1730,2385.600000,1420.300000
1732,2457.800000,1492.250000
1734,2371.350000,1405.750000
1736,2335.900000,1370.250000
1738,2368.100000,1402.250000
1740,2309.400000,1343.500000
1742,2251.900000,1285.850000
1744,2224.150000,1258.000000
1746,2288.500000,1322.250000
1748,2333.000000,1366.550000
1750,2362.850000,1396.250000
1752,2272.050000,1305.250000
1754,2226.500000,1259.700000
1756,2192.400000,1225.550000
1758,2220.650000,1253.700000
1760,2317.600000,1350.500000
1762,2345.050000,1377.750000
1764,2307.950000,1340.550000
1766,2228.450000,1261.050000
1768,2385.450000,1417.850000
1770,2364.900000,1397.200000
1772,2377.600000,1409.800000
1774,2481.100000,1513.050000
1776,2441.850000,1473.700000
1778,2338.900000,1370.600000
1780,2346.100000,1377.700000
1782,2345.450000,1376.900000
1784,2359.700000,1390.850000
1786,2376.500000,1407.500000
1788,2318.250000,1349.100000
1790,2374.650000,1405.200000
1792,2323.450000,1353.900000
1794,2304.200000,1334.400000
1796,2350.300000,1380.400000
1798,2280.350000,1310.250000
1800,2283.300000,1313.150000
1802,2281.550000,1311.300000
1804,2278.700000,1308.300000
1806,2285.900000,1315.300000
1808,2243.500000,1272.800000
1810,2276.100000,1305.250000
1812,2234.900000,1263.900000
1814,2330.450000,1359.250000
1816,2239.550000,1268.300000
1818,2226.100000,1254.800000
1820,2185.600000,1214.150000
1822,2203.900000,1232.350000
1824,2342.950000,1371.150000
1826,2346.750000,1374.800000
1828,2272.550000,1300.600000
1830,2339.550000,1367.400000
1832,2280.550000,1308.400000
1834,2224.500000,1252.350000
1836,2332.100000,1359.700000
1838,2233.250000,1260.800000
1840,2161.800000,1189.250000
1842,2184.950000,1212.250000
1844,2198.900000,1226.150000
1846,2202.850000,1229.950000
1848,2164.750000,1191.800000
1850,2142.950000,1170.000000
1852,2127.750000,1154.750000
1854,2148.250000,1175.050000
1856,2246.850000,1273.500000
1858,2242.200000,1268.750000
1860,2216.250000,1242.750000
1862,2329.150000,1355.450000
1864,2280.400000,1306.700000
1866,2231.350000,1257.550000
1868,2237.150000,1263.250000
1870,2208.650000,1234.750000
1872,2237.100000,1263.050000
1874,2241.950000,1267.800000
1876,2266.150000,1291.850000
1878,2249.700000,1275.350000
1880,2286.950000,1312.450000
1882,2269.900000,1295.250000
1884,2227.500000,1252.750000
1886,2322.200000,1347.300000
1888,2235.450000,1260.550000
1890,2169.050000,1194.150000
1892,2143.300000,1168.400000
1894,2113.500000,1138.550000
1896,2164.200000,1189.100000
1898,2121.850000,1146.750000
1900,2281.500000,1306.150000
1902,2220.550000,1245.150000
1904,2218.200000,1242.750000
1906,2172.800000,1197.350000
1908,2131.750000,1156.300000
1910,2233.350000,1257.750000
1912,2269.950000,1294.250000
1914,2194.850000,1219.100000
1916,2245.950000,1270.000000
1918,2163.900000,1187.950000
1920,2265.250000,1289.100000
1922,2225.950000,1249.650000
1924,2177.400000,1201.000000
1926,2140.750000,1164.350000
1928,2113.650000,1137.250000
1930,2096.450000,1120.000000
1932,2118.750000,1142.250000
1934,2078.550000,1102.000000
1936,2055.800000,1079.250000
1938,2041.000000,1064.450000
1940,2025.550000,1048.850000
1942,2012.900000,1036.200000
1944,2005.000000,1028.300000
1946,1994.950000,1018.200000
1948,1984.050000,1007.300000
1950,1977.100000,1000.300000
1952,1967.700000,990.900000
1954,1992.050000,1015.100000
1956,1974.400000,997.450000
1958,2009.450000,1032.450000
1960,2028.950000,1051.900000
1962,2006.400000,1029.300000
1964,1977.550000,1000.350000
1966,2012.600000,1035.300000
1968,2045.750000,1068.350000
1970,2004.400000,1026.850000
1972,2035.600000,1057.900000
1974,2065.000000,1087.050000
