# This is a CSV file containing the TPL, TPU, UF and Compression for the Union-Find data structure.
# The data was generated for n = 1000 and delta = 5 .
N,TPL,TPU,UF,Compression
2350,138920,0,QU,NC
2355,138920,0,QU,NC
2360,138920,0,QU,NC
2365,138920,0,QU,NC
2370,138920,0,QU,NC
2375,138920,0,QU,NC
2380,138920,0,QU,NC
2385,138920,0,QU,NC
2390,138920,0,QU,NC
2395,138920,0,QU,NC
2400,138920,0,QU,NC
2405,138920,0,QU,NC
2410,138920,0,QU,NC
2415,138920,0,QU,NC
2420,138920,0,QU,NC
2425,138920,0,QU,NC
2430,138920,0,QU,NC
2435,138920,0,QU,NC
2440,138920,0,QU,NC
2445,138920,0,QU,NC
2450,138920,0,QU,NC
2455,138920,0,QU,NC
2460,138920,0,QU,NC
2465,138920,0,QU,NC
2470,138920,0,QU,NC
2475,138920,0,QU,NC
2480,138920,0,QU,NC
2485,138920,0,QU,NC
2490,138921,0,QU,NC
2495,138921,0,QU,NC
2500,138921,0,QU,NC
2505,138921,0,QU,NC
2510,138921,0,QU,NC
2515,138921,0,QU,NC
2520,138922,0,QU,NC
2525,138922,0,QU,NC
2530,138922,0,QU,NC
2535,138922,0,QU,NC
2540,138922,0,QU,NC
2545,138922,0,QU,NC
2550,138922,0,QU,NC
2555,138922,0,QU,NC
2560,138922,0,QU,NC
2565,138922,0,QU,NC
2570,138922,0,QU,NC
2575,138922,0,QU,NC
2580,138922,0,QU,NC
2585,138922,0,QU,NC
2590,138922,0,QU,NC
2595,138922,0,QU,NC
2600,138922,0,QU,NC
2605,138922,0,QU,NC
2610,138922,0,QU,NC
2615,138922,0,QU,NC
2620,138922,0,QU,NC
2625,138922,0,QU,NC
2630,138922,0,QU,NC
2635,138922,0,QU,NC
2640,138922,0,QU,NC
2645,138922,0,QU,NC
2650,138922,0,QU,NC
2655,138922,0,QU,NC
2660,138922,0,QU,NC
2665,138922,0,QU,NC
2670,138922,0,QU,NC
2675,138924,0,QU,NC
2680,138924,0,QU,NC
2685,138924,0,QU,NC
2690,138924,0,QU,NC
2695,138924,0,QU,NC
2700,138924,0,QU,NC
2705,138924,0,QU,NC
2710,138924,0,QU,NC
2715,138924,0,QU,NC
2720,138924,0,QU,NC
2725,138924,0,QU,NC
2730,138924,0,QU,NC
2735,138924,0,QU,NC
2740,138924,0,QU,NC
2745,138924,0,QU,NC
2750,138924,0,QU,NC
2755,138924,0,QU,NC
2760,138924,0,QU,NC
2765,138924,0,QU,NC
2770,138924,0,QU,NC
2775,138924,0,QU,NC
2780,138924,0,QU,NC
2785,138924,0,QU,NC
2790,138924,0,QU,NC
2795,138924,0,QU,NC
2800,138924,0,QU,NC
2805,138924,0,QU,NC
2810,138924,0,QU,NC
2815,138924,0,QU,NC
2820,138924,0,QU,NC
2825,138924,0,QU,NC
2830,138924,0,QU,NC
2835,138924,0,QU,NC
2840,138924,0,QU,NC
2845,138924,0,QU,NC
2850,138924,0,QU,NC
2855,138924,0,QU,NC
2860,138924,0,QU,NC
2865,138924,0,QU,NC
2870,138924,0,QU,NC
2875,138924,0,QU,NC
2880,138924,0,QU,NC
2885,138924,0,QU,NC
2890,138924,0,QU,NC
2895,138924,0,QU,NC
2900,138924,0,QU,NC
2905,138924,0,QU,NC
2910,138924,0,QU,NC
2915,138924,0,QU,NC
2920,138924,0,QU,NC
2925,138924,0,QU,NC
2930,138924,0,QU,NC
2935,138924,0,QU,NC
2940,138924,0,QU,NC
2945,138924,0,QU,NC
2950,139919,0,QU,NC
2955,139919,0,QU,NC
2960,139919,0,QU,NC
2965,139919,0,QU,NC
2970,139919,0,QU,NC
2975,139919,0,QU,NC
2980,139919,0,QU,NC
2985,139919,0,QU,NC
2990,139920,0,QU,NC
2995,139920,0,QU,NC
3000,139920,0,QU,NC
3005,139920,0,QU,NC
3010,139920,0,QU,NC
3015,139920,0,QU,NC
3020,139920,0,QU,NC
3025,139920,0,QU,NC
3030,139920,0,QU,NC
3035,139920,0,QU,NC
3040,139920,0,QU,NC
3045,139920,0,QU,NC
3050,139920,0,QU,NC
3055,139920,0,QU,NC
3060,139920,0,QU,NC
3065,139920,0,QU,NC
3070,139920,0,QU,NC
3075,139920,0,QU,NC
3080,139920,0,QU,NC
3085,139920,0,QU,NC
3090,139920,0,QU,NC
3095,139920,0,QU,NC
3100,139920,0,QU,NC
3105,139920,0,QU,NC
3110,139920,0,QU,NC
3115,139920,0,QU,NC
3120,139920,0,QU,NC
3125,139920,0,QU,NC
3130,139920,0,QU,NC
3135,139920,0,QU,NC
3140,139920,0,QU,NC
3145,139920,0,QU,NC
3150,139920,0,QU,NC
3155,139920,0,QU,NC
3160,139920,0,QU,NC
3165,139920,0,QU,NC
3170,139920,0,QU,NC
3175,139920,0,QU,NC
3180,139920,0,QU,NC
3185,139920,0,QU,NC
3190,139920,0,QU,NC
3195,139920,0,QU,NC
3200,139920,0,QU,NC
3205,139920,0,QU,NC
3210,139920,0,QU,NC
3215,139920,0,QU,NC
3220,139920,0,QU,NC
3225,139920,0,QU,NC
3230,139920,0,QU,NC
3235,139920,0,QU,NC
3240,139920,0,QU,NC
3245,139920,0,QU,NC
3250,139920,0,QU,NC
3255,139920,0,QU,NC
3260,139920,0,QU,NC
3265,139920,0,QU,NC
3270,139920,0,QU,NC
3275,139920,0,QU,NC
3280,139920,0,QU,NC
3285,139920,0,QU,NC
3290,139920,0,QU,NC
3295,139920,0,QU,NC
3300,139920,0,QU,NC
3305,139920,0,QU,NC
3310,139920,0,QU,NC
3315,139920,0,QU,NC
3320,139920,0,QU,NC
3325,139920,0,QU,NC
3330,139920,0,QU,NC
3335,139920,0,QU,NC
3340,139920,0,QU,NC
3345,139920,0,QU,NC
3350,139920,0,QU,NC
3355,139920,0,QU,NC
3360,139920,0,QU,NC
3365,139920,0,QU,NC
3370,139921,0,QU,NC
3375,139921,0,QU,NC
3380,139921,0,QU,NC
3385,139921,0,QU,NC
3390,139921,0,QU,NC
3395,139921,0,QU,NC
3400,139921,0,QU,NC
3405,139921,0,QU,NC
3410,139921,0,QU,NC
3415,139921,0,QU,NC
3420,139921,0,QU,NC
3425,139921,0,QU,NC
3430,139921,0,QU,NC
3435,139921,0,QU,NC
3440,139921,0,QU,NC
3445,139921,0,QU,NC
3450,139921,0,QU,NC
3455,139921,0,QU,NC
3460,139921,0,QU,NC
3465,139921,0,QU,NC
3470,139921,0,QU,NC
3475,139921,0,QU,NC
3480,139921,0,QU,NC
3485,139921,0,QU,NC
3490,139921,0,QU,NC
3495,139921,0,QU,NC
3500,139921,0,QU,NC
3505,139921,0,QU,NC
3510,139921,0,QU,NC
3515,139921,0,QU,NC
3520,139921,0,QU,NC
3525,139921,0,QU,NC
3530,139921,0,QU,NC
3535,139921,0,QU,NC
3540,139921,0,QU,NC
3545,139921,0,QU,NC
3550,139921,0,QU,NC
3555,139921,0,QU,NC
3560,139921,0,QU,NC
3565,139921,0,QU,NC
3570,139921,0,QU,NC
3575,139921,0,QU,NC
3580,139921,0,QU,NC
3585,139921,0,QU,NC
3590,139921,0,QU,NC
3595,139921,0,QU,NC
3600,140919,0,QU,NC
3605,140919,0,QU,NC
3610,140919,0,QU,NC
3615,140919,0,QU,NC
3620,140919,0,QU,NC
3625,140919,0,QU,NC
3630,140919,0,QU,NC
3635,140919,0,QU,NC
3640,140919,0,QU,NC
3645,140919,0,QU,NC
3650,140919,0,QU,NC
3655,140919,0,QU,NC
3660,140919,0,QU,NC
3665,140919,0,QU,NC
3670,140919,0,QU,NC
3675,140919,0,QU,NC
3680,140919,0,QU,NC
3685,140919,0,QU,NC
3690,140919,0,QU,NC
3695,140919,0,QU,NC
3700,140919,0,QU,NC
3705,140919,0,QU,NC
3710,140919,0,QU,NC
3715,140919,0,QU,NC
3720,140919,0,QU,NC
3725,140919,0,QU,NC
3730,140919,0,QU,NC
3735,140919,0,QU,NC
3740,140919,0,QU,NC
3745,140919,0,QU,NC
3750,140919,0,QU,NC
3755,140919,0,QU,NC
3760,140919,0,QU,NC
3765,140919,0,QU,NC
3770,140919,0,QU,NC
3775,140919,0,QU,NC
3780,140919,0,QU,NC
3785,140919,0,QU,NC
3790,140919,0,QU,NC
3795,140919,0,QU,NC
3800,140919,0,QU,NC
3805,140919,0,QU,NC
3810,140919,0,QU,NC
3815,140919,0,QU,NC
3820,140919,0,QU,NC
3825,140919,0,QU,NC
3830,140919,0,QU,NC
3835,140919,0,QU,NC
3840,140919,0,QU,NC
3845,140919,0,QU,NC
3850,140919,0,QU,NC
3855,140919,0,QU,NC
3860,140919,0,QU,NC
3865,140919,0,QU,NC
3870,140919,0,QU,NC
3875,140919,0,QU,NC
3880,140919,0,QU,NC
3885,140919,0,QU,NC
3890,140919,0,QU,NC
3895,140919,0,QU,NC
3900,140919,0,QU,NC
3905,140919,0,QU,NC
3910,140919,0,QU,NC
3915,140919,0,QU,NC
3920,140919,0,QU,NC
5,6,0,QU,NC
10,11,0,QU,NC
15,16,0,QU,NC
20,21,0,QU,NC
25,26,0,QU,NC
30,33,0,QU,NC
35,38,0,QU,NC
40,43,0,QU,NC
45,48,0,QU,NC
50,53,0,QU,NC
55,58,0,QU,NC
60,63,0,QU,NC
65,68,0,QU,NC
70,73,0,QU,NC
75,78,0,QU,NC
80,84,0,QU,NC
85,90,0,QU,NC
90,97,0,QU,NC
95,105,0,QU,NC
100,110,0,QU,NC
105,120,0,QU,NC
110,125,0,QU,NC
115,135,0,QU,NC
120,144,0,QU,NC
125,149,0,QU,NC
130,164,0,QU,NC
135,170,0,QU,NC
140,177,0,QU,NC
145,182,0,QU,NC
150,191,0,QU,NC
155,199,0,QU,NC
160,211,0,QU,NC
165,219,0,QU,NC
170,225,0,QU,NC
175,232,0,QU,NC
180,239,0,QU,NC
185,247,0,QU,NC
190,257,0,QU,NC
195,268,0,QU,NC
200,278,0,QU,NC
205,291,0,QU,NC
210,297,0,QU,NC
215,304,0,QU,NC
220,315,0,QU,NC
225,320,0,QU,NC
230,333,0,QU,NC
235,341,0,QU,NC
240,352,0,QU,NC
245,367,0,QU,NC
250,391,0,QU,NC
255,412,0,QU,NC
260,417,0,QU,NC
265,430,0,QU,NC
270,450,0,QU,NC
275,458,0,QU,NC
280,475,0,QU,NC
285,486,0,QU,NC
290,496,0,QU,NC
295,514,0,QU,NC
300,526,0,QU,NC
305,535,0,QU,NC
310,556,0,QU,NC
315,563,0,QU,NC
320,570,0,QU,NC
325,582,0,QU,NC
330,591,0,QU,NC
335,603,0,QU,NC
340,610,0,QU,NC
345,624,0,QU,NC
350,641,0,QU,NC
355,658,0,QU,NC
360,667,0,QU,NC
365,682,0,QU,NC
370,701,0,QU,NC
375,740,0,QU,NC
380,754,0,QU,NC
385,765,0,QU,NC
390,773,0,QU,NC
395,788,0,QU,NC
400,806,0,QU,NC
405,837,0,QU,NC
410,842,0,QU,NC
415,865,0,QU,NC
420,888,0,QU,NC
425,916,0,QU,NC
430,936,0,QU,NC
435,941,0,QU,NC
440,958,0,QU,NC
445,1007,0,QU,NC
450,1021,0,QU,NC
455,1040,0,QU,NC
460,1081,0,QU,NC
465,1150,0,QU,NC
470,1191,0,QU,NC
475,1203,0,QU,NC
480,1276,0,QU,NC
485,1282,0,QU,NC
490,1342,0,QU,NC
495,1445,0,QU,NC
500,1653,0,QU,NC
505,1764,0,QU,NC
510,1870,0,QU,NC
515,1892,0,QU,NC
520,1916,0,QU,NC
525,1947,0,QU,NC
530,1967,0,QU,NC
535,1998,0,QU,NC
540,2006,0,QU,NC
545,2118,0,QU,NC
550,2126,0,QU,NC
555,2262,0,QU,NC
560,2329,0,QU,NC
565,2336,0,QU,NC
570,2354,0,QU,NC
575,2505,0,QU,NC
580,2546,0,QU,NC
585,2697,0,QU,NC
590,2761,0,QU,NC
595,2805,0,QU,NC
600,2866,0,QU,NC
605,3025,0,QU,NC
610,3205,0,QU,NC
615,3385,0,QU,NC
620,3579,0,QU,NC
625,3739,0,QU,NC
630,3881,0,QU,NC
635,4045,0,QU,NC
640,4365,0,QU,NC
645,4892,0,QU,NC
650,5752,0,QU,NC
655,6575,0,QU,NC
660,7037,0,QU,NC
665,7049,0,QU,NC
670,7958,0,QU,NC
675,8451,0,QU,NC
680,9925,0,QU,NC
685,10429,0,QU,NC
690,10957,0,QU,NC
695,10976,0,QU,NC
700,10984,0,QU,NC
705,11507,0,QU,NC
710,12033,0,QU,NC
715,13699,0,QU,NC
720,14821,0,QU,NC
725,15406,0,QU,NC
730,17157,0,QU,NC
735,17161,0,QU,NC
740,17170,0,QU,NC
745,18369,0,QU,NC
750,18386,0,QU,NC
755,19003,0,QU,NC
760,20249,0,QU,NC
765,21521,0,QU,NC
770,22159,0,QU,NC
775,24079,0,QU,NC
780,24727,0,QU,NC
785,24738,0,QU,NC
790,24742,0,QU,NC
795,25410,0,QU,NC
800,26084,0,QU,NC
805,27443,0,QU,NC
810,28801,0,QU,NC
815,30168,0,QU,NC
820,30862,0,QU,NC
825,30866,0,QU,NC
830,32257,0,QU,NC
835,33653,0,QU,NC
840,33657,0,QU,NC
845,35068,0,QU,NC
850,36489,0,QU,NC
855,36491,0,QU,NC
860,37928,0,QU,NC
865,39370,0,QU,NC
870,41551,0,QU,NC
875,42283,0,QU,NC
880,43753,0,QU,NC
885,44489,0,QU,NC
890,45226,0,QU,NC
895,45964,0,QU,NC
900,47443,0,QU,NC
905,48189,0,QU,NC
910,48940,0,QU,NC
915,49701,0,QU,NC
920,51224,0,QU,NC
925,51225,0,QU,NC
930,51227,0,QU,NC
935,52767,0,QU,NC
940,53543,0,QU,NC
945,53548,0,QU,NC
950,55125,0,QU,NC
955,55126,0,QU,NC
960,55919,0,QU,NC
965,56712,0,QU,NC
970,57507,0,QU,NC
975,57510,0,QU,NC
980,57518,0,QU,NC
985,59120,0,QU,NC
990,59122,0,QU,NC
995,59936,0,QU,NC
1000,59936,0,QU,NC
1005,60752,0,QU,NC
1010,61570,0,QU,NC
1015,62390,0,QU,NC
1020,62390,0,QU,NC
1025,62391,0,QU,NC
1030,63213,0,QU,NC
1035,63213,0,QU,NC
1040,63214,0,QU,NC
1045,64039,0,QU,NC
1050,64039,0,QU,NC
1055,64864,0,QU,NC
1060,65693,0,QU,NC
1065,66527,0,QU,NC
1070,67362,0,QU,NC
1075,69871,0,QU,NC
1080,69872,0,QU,NC
1085,69872,0,QU,NC
1090,70715,0,QU,NC
1095,71560,0,QU,NC
1100,72406,0,QU,NC
1105,73259,0,QU,NC
1110,73260,0,QU,NC
1115,73262,0,QU,NC
1120,73266,0,QU,NC
1125,73269,0,QU,NC
1130,73271,0,QU,NC
1135,74993,0,QU,NC
1140,75855,0,QU,NC
1145,76720,0,QU,NC
1150,76720,0,QU,NC
1155,77589,0,QU,NC
1160,77593,0,QU,NC
1165,77594,0,QU,NC
1170,77594,0,QU,NC
1175,77594,0,QU,NC
1180,77598,0,QU,NC
1185,77599,0,QU,NC
1190,78480,0,QU,NC
1195,78480,0,QU,NC
1200,78480,0,QU,NC
1205,78480,0,QU,NC
1210,79364,0,QU,NC
1215,79364,0,QU,NC
1220,79365,0,QU,NC
1225,80251,0,QU,NC
1230,82917,0,QU,NC
1235,83808,0,QU,NC
1240,83808,0,QU,NC
1245,83811,0,QU,NC
1250,83811,0,QU,NC
1255,83812,0,QU,NC
1260,83813,0,QU,NC
1265,83813,0,QU,NC
1270,85608,0,QU,NC
1275,87407,0,QU,NC
1280,87407,0,QU,NC
1285,87407,0,QU,NC
1290,89213,0,QU,NC
1295,89215,0,QU,NC
1300,89219,0,QU,NC
1305,89221,0,QU,NC
1310,89222,0,QU,NC
1315,89222,0,QU,NC
1320,89222,0,QU,NC
1325,90138,0,QU,NC
1330,90139,0,QU,NC
1335,90140,0,QU,NC
1340,91057,0,QU,NC
1345,91060,0,QU,NC
1350,91060,0,QU,NC
1355,91982,0,QU,NC
1360,91983,0,QU,NC
1365,91984,0,QU,NC
1370,92909,0,QU,NC
1375,92910,0,QU,NC
1380,92911,0,QU,NC
1385,92911,0,QU,NC
1390,92911,0,QU,NC
1395,92911,0,QU,NC
1400,92911,0,QU,NC
1405,92911,0,QU,NC
1410,92914,0,QU,NC
1415,93844,0,QU,NC
1420,95708,0,QU,NC
1425,95709,0,QU,NC
1430,96650,0,QU,NC
1435,96650,0,QU,NC
1440,96650,0,QU,NC
1445,96652,0,QU,NC
1450,96652,0,QU,NC
1455,97592,0,QU,NC
1460,97593,0,QU,NC
1465,97595,0,QU,NC
1470,97595,0,QU,NC
1475,97595,0,QU,NC
1480,98540,0,QU,NC
1485,98540,0,QU,NC
1490,98542,0,QU,NC
1495,98543,0,QU,NC
1500,98543,0,QU,NC
1505,98543,0,QU,NC
1510,98543,0,QU,NC
1515,99492,0,QU,NC
1520,99492,0,QU,NC
1525,99493,0,QU,NC
1530,99493,0,QU,NC
1535,99493,0,QU,NC
1540,99494,0,QU,NC
1545,100446,0,QU,NC
1550,100446,0,QU,NC
1555,101401,0,QU,NC
1560,102356,0,QU,NC
1565,103312,0,QU,NC
1570,103312,0,QU,NC
1575,103312,0,QU,NC
1580,103313,0,QU,NC
1585,103313,0,QU,NC
1590,104271,0,QU,NC
1595,104271,0,QU,NC
1600,104271,0,QU,NC
1605,104272,0,QU,NC
1610,104272,0,QU,NC
1615,104272,0,QU,NC
1620,104272,0,QU,NC
1625,105234,0,QU,NC
1630,105235,0,QU,NC
1635,105235,0,QU,NC
1640,105235,0,QU,NC
1645,106200,0,QU,NC
1650,106200,0,QU,NC
1655,106200,0,QU,NC
1660,106200,0,QU,NC
1665,106200,0,QU,NC
1670,106200,0,QU,NC
1675,106201,0,QU,NC
1680,106201,0,QU,NC
1685,106203,0,QU,NC
1690,106203,0,QU,NC
1695,106203,0,QU,NC
1700,109112,0,QU,NC
1705,109112,0,QU,NC
1710,110084,0,QU,NC
1715,110084,0,QU,NC
1720,110084,0,QU,NC
1725,110084,0,QU,NC
1730,110084,0,QU,NC
1735,110084,0,QU,NC
1740,110085,0,QU,NC
1745,110085,0,QU,NC
1750,110085,0,QU,NC
1755,110085,0,QU,NC
1760,110085,0,QU,NC
1765,110085,0,QU,NC
1770,110085,0,QU,NC
1775,111060,0,QU,NC
1780,111060,0,QU,NC
1785,111060,0,QU,NC
1790,111060,0,QU,NC
1795,111060,0,QU,NC
1800,111060,0,QU,NC
1805,111060,0,QU,NC
1810,111060,0,QU,NC
1815,111060,0,QU,NC
1820,111060,0,QU,NC
1825,112037,0,QU,NC
1830,112037,0,QU,NC
1835,112037,0,QU,NC
1840,112037,0,QU,NC
1845,112037,0,QU,NC
1850,112038,0,QU,NC
1855,112038,0,QU,NC
1860,112038,0,QU,NC
1865,112038,0,QU,NC
1870,112038,0,QU,NC
1875,113017,0,QU,NC
1880,113997,0,QU,NC
1885,113997,0,QU,NC
1890,113997,0,QU,NC
1895,113997,0,QU,NC
1900,113997,0,QU,NC
1905,113997,0,QU,NC
1910,113997,0,QU,NC
1915,113997,0,QU,NC
1920,113997,0,QU,NC
1925,113997,0,QU,NC
1930,113998,0,QU,NC
1935,113998,0,QU,NC
1940,113998,0,QU,NC
1945,113998,0,QU,NC
1950,113998,0,QU,NC
1955,113998,0,QU,NC
1960,113998,0,QU,NC
1965,113999,0,QU,NC
1970,114982,0,QU,NC
1975,114982,0,QU,NC
1980,114982,0,QU,NC
1985,114982,0,QU,NC
1990,114982,0,QU,NC
1995,114982,0,QU,NC
2000,114982,0,QU,NC
2005,114982,0,QU,NC
2010,114982,0,QU,NC
2015,114982,0,QU,NC
2020,114982,0,QU,NC
2025,114982,0,QU,NC
2030,114982,0,QU,NC
2035,114986,0,QU,NC
2040,114986,0,QU,NC
2045,114986,0,QU,NC
2050,114986,0,QU,NC
2055,114986,0,QU,NC
2060,114986,0,QU,NC
2065,114986,0,QU,NC
2070,114987,0,QU,NC
2075,114987,0,QU,NC
2080,114987,0,QU,NC
2085,114987,0,QU,NC
2090,114987,0,QU,NC
2095,114987,0,QU,NC
2100,114988,0,QU,NC
2105,114990,0,QU,NC
2110,114990,0,QU,NC
2115,114990,0,QU,NC
2120,114990,0,QU,NC
2125,114990,0,QU,NC
2130,114990,0,QU,NC
2135,114990,0,QU,NC
2140,114990,0,QU,NC
2145,114990,0,QU,NC
2150,114990,0,QU,NC
2155,114990,0,QU,NC
2160,114990,0,QU,NC
2165,114990,0,QU,NC
2170,114990,0,QU,NC
2175,114990,0,QU,NC
2180,114991,0,QU,NC
2185,114991,0,QU,NC
2190,114991,0,QU,NC
2195,114991,0,QU,NC
2200,114991,0,QU,NC
2205,114991,0,QU,NC
2210,114992,0,QU,NC
2215,114992,0,QU,NC
2220,114992,0,QU,NC
2225,114992,0,QU,NC
2230,114992,0,QU,NC
2235,114992,0,QU,NC
2240,114992,0,QU,NC
2245,114992,0,QU,NC
2250,114992,0,QU,NC
2255,114992,0,QU,NC
2260,114992,0,QU,NC
2265,114992,0,QU,NC
2270,114992,0,QU,NC
2275,114992,0,QU,NC
2280,114992,0,QU,NC
2285,114992,0,QU,NC
2290,114992,0,QU,NC
2295,114992,0,QU,NC
2300,114992,0,QU,NC
2305,114992,0,QU,NC
2310,114992,0,QU,NC
2315,114992,0,QU,NC
2320,114992,0,QU,NC
2325,114992,0,QU,NC
2330,114992,0,QU,NC
2335,114992,0,QU,NC
2340,114992,0,QU,NC
2345,114992,0,QU,NC
2350,114992,0,QU,NC
2355,114992,0,QU,NC
2360,114992,0,QU,NC
2365,114992,0,QU,NC
2370,114992,0,QU,NC
2375,114992,0,QU,NC
2380,114992,0,QU,NC
2385,114992,0,QU,NC
2390,114992,0,QU,NC
2395,114992,0,QU,NC
2400,114992,0,QU,NC
2405,114992,0,QU,NC
2410,114992,0,QU,NC
2415,114992,0,QU,NC
2420,114992,0,QU,NC
2425,114992,0,QU,NC
2430,114992,0,QU,NC
2435,114992,0,QU,NC
2440,114992,0,QU,NC
2445,114992,0,QU,NC
2450,114993,0,QU,NC
2455,114993,0,QU,NC
2460,115988,0,QU,NC
2465,115988,0,QU,NC
2470,115988,0,QU,NC
2475,115988,0,QU,NC
2480,115988,0,QU,NC
2485,115988,0,QU,NC
2490,115988,0,QU,NC
2495,115988,0,QU,NC
2500,115988,0,QU,NC
2505,115988,0,QU,NC
2510,115988,0,QU,NC
2515,115988,0,QU,NC
2520,115988,0,QU,NC
2525,115988,0,QU,NC
2530,115988,0,QU,NC
2535,115988,0,QU,NC
2540,115988,0,QU,NC
2545,115988,0,QU,NC
2550,115988,0,QU,NC
2555,115988,0,QU,NC
2560,115988,0,QU,NC
2565,115988,0,QU,NC
2570,115988,0,QU,NC
2575,115988,0,QU,NC
2580,115988,0,QU,NC
2585,115988,0,QU,NC
2590,115988,0,QU,NC
2595,115988,0,QU,NC
2600,115988,0,QU,NC
2605,115988,0,QU,NC
2610,115988,0,QU,NC
2615,115988,0,QU,NC
2620,115989,0,QU,NC
2625,115989,0,QU,NC
2630,115989,0,QU,NC
2635,115989,0,QU,NC
2640,115989,0,QU,NC
2645,115989,0,QU,NC
2650,116986,0,QU,NC
2655,116986,0,QU,NC
2660,116986,0,QU,NC
2665,116986,0,QU,NC
2670,116986,0,QU,NC
2675,116986,0,QU,NC
2680,116986,0,QU,NC
2685,116986,0,QU,NC
2690,116986,0,QU,NC
2695,116986,0,QU,NC
2700,116986,0,QU,NC
2705,116986,0,QU,NC
2710,116986,0,QU,NC
2715,116986,0,QU,NC
2720,116986,0,QU,NC
2725,116986,0,QU,NC
2730,116986,0,QU,NC
2735,116986,0,QU,NC
2740,116986,0,QU,NC
2745,116986,0,QU,NC
2750,116986,0,QU,NC
2755,116986,0,QU,NC
2760,116986,0,QU,NC
2765,116986,0,QU,NC
2770,116986,0,QU,NC
2775,116986,0,QU,NC
2780,116986,0,QU,NC
2785,116986,0,QU,NC
2790,116986,0,QU,NC
2795,116986,0,QU,NC
2800,116986,0,QU,NC
2805,116986,0,QU,NC
2810,116986,0,QU,NC
2815,116986,0,QU,NC
2820,116986,0,QU,NC
2825,116986,0,QU,NC
2830,116986,0,QU,NC
2835,116986,0,QU,NC
2840,116986,0,QU,NC
2845,116986,0,QU,NC
2850,116986,0,QU,NC
2855,116986,0,QU,NC
2860,116986,0,QU,NC
2865,116986,0,QU,NC
2870,116986,0,QU,NC
2875,116986,0,QU,NC
2880,116986,0,QU,NC
2885,116986,0,QU,NC
2890,116986,0,QU,NC
2895,116986,0,QU,NC
2900,116986,0,QU,NC
2905,116986,0,QU,NC
2910,116986,0,QU,NC
2915,116986,0,QU,NC
2920,116986,0,QU,NC
2925,116986,0,QU,NC
2930,116986,0,QU,NC
2935,116986,0,QU,NC
2940,116986,0,QU,NC
2945,116986,0,QU,NC
2950,116986,0,QU,NC
2955,116986,0,QU,NC
2960,116986,0,QU,NC
2965,116986,0,QU,NC
2970,116986,0,QU,NC
2975,116986,0,QU,NC
2980,116986,0,QU,NC
2985,116986,0,QU,NC
2990,116986,0,QU,NC
2995,116986,0,QU,NC
3000,116986,0,QU,NC
3005,116986,0,QU,NC
3010,116986,0,QU,NC
3015,116986,0,QU,NC
3020,116986,0,QU,NC
3025,116986,0,QU,NC
3030,116986,0,QU,NC
3035,116986,0,QU,NC
3040,116986,0,QU,NC
3045,116986,0,QU,NC
3050,116986,0,QU,NC
3055,116986,0,QU,NC
3060,116986,0,QU,NC
3065,116986,0,QU,NC
3070,116986,0,QU,NC
3075,116986,0,QU,NC
3080,116986,0,QU,NC
3085,116986,0,QU,NC
3090,116986,0,QU,NC
3095,116986,0,QU,NC
3100,116986,0,QU,NC
3105,116986,0,QU,NC
3110,116986,0,QU,NC
3115,116986,0,QU,NC
3120,116986,0,QU,NC
3125,116986,0,QU,NC
3130,116986,0,QU,NC
3135,116986,0,QU,NC
3140,116986,0,QU,NC
3145,116986,0,QU,NC
3150,116986,0,QU,NC
3155,116986,0,QU,NC
3160,116986,0,QU,NC
3165,116986,0,QU,NC
3170,116986,0,QU,NC
3175,116986,0,QU,NC
3180,116986,0,QU,NC
3185,116986,0,QU,NC
3190,116987,0,QU,NC
3195,116987,0,QU,NC
3200,116987,0,QU,NC
3205,116987,0,QU,NC
3210,116987,0,QU,NC
3215,116987,0,QU,NC
3220,116987,0,QU,NC
3225,116987,0,QU,NC
3230,116987,0,QU,NC
5,5,0,QU,NC
10,10,0,QU,NC
15,15,0,QU,NC
20,20,0,QU,NC
25,25,0,QU,NC
30,32,0,QU,NC
35,37,0,QU,NC
40,42,0,QU,NC
45,48,0,QU,NC
50,53,0,QU,NC
55,59,0,QU,NC
60,64,0,QU,NC
65,69,0,QU,NC
70,74,0,QU,NC
75,80,0,QU,NC
80,85,0,QU,NC
85,90,0,QU,NC
90,95,0,QU,NC
95,101,0,QU,NC
100,107,0,QU,NC
105,115,0,QU,NC
110,120,0,QU,NC
115,125,0,QU,NC
120,132,0,QU,NC
125,138,0,QU,NC
130,145,0,QU,NC
135,150,0,QU,NC
140,157,0,QU,NC
145,164,0,QU,NC
150,171,0,QU,NC
155,181,0,QU,NC
160,187,0,QU,NC
165,195,0,QU,NC
170,203,0,QU,NC
175,210,0,QU,NC
180,219,0,QU,NC
185,229,0,QU,NC
190,238,0,QU,NC
195,244,0,QU,NC
200,256,0,QU,NC
205,263,0,QU,NC
210,272,0,QU,NC
215,280,0,QU,NC
220,292,0,QU,NC
225,306,0,QU,NC
230,314,0,QU,NC
235,322,0,QU,NC
240,335,0,QU,NC
245,349,0,QU,NC
250,354,0,QU,NC
255,364,0,QU,NC
260,375,0,QU,NC
265,380,0,QU,NC
270,387,0,QU,NC
275,393,0,QU,NC
280,401,0,QU,NC
285,414,0,QU,NC
290,425,0,QU,NC
295,432,0,QU,NC
300,445,0,QU,NC
305,457,0,QU,NC
310,469,0,QU,NC
315,478,0,QU,NC
